"Species","Capture History","Length","Weight","Wr","Mark","Tag","Sex","Mort?"
"SRC","M3","5.3","","","","","","N"
"SRC","R3-2","7.2","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","R3-2","5.6","","","","","","N"
"SRC","M3","9","","","","","","N"
"SRC","R3-2","9","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","","2.7","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","R3-12","6.6","","","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","M3","10","","","","","","N"
"SRC","","2.3","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","R3-1","7.6","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3.8","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","R3-2","5.2","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","M3","6.6","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","M3","22.3","5.13","106","","","","N"
"SRC","R3-1","18","","","","","","N"
"SRC","R3-2","15","","","","","","N"
"SRC","M3","14.4","","","","","","N"
"SRC","M3","16","","","","","","N"
"SRC","M3","10.6","","","","","","N"
"SRC","R3-2","17.2","","","","","","N"
"SRC","R3-1","11.1","","","","","","N"
"SRC","R3-2","18","","","","","","N"
"SRC","M3","12.4","","","","","","N"
"SRC","M3","16.4","","","","","","N"
"SRC","M3","11.3","","","","","","N"
"SRC","M3","10.7","","","","","","N"
"SRC","R3-2","18.2","","","","","","N"
"SRC","M3","18.6","","","","","","N"
"SRC","M3","15.5","","","","","","N"
"SRC","R3-1","16.6","","","","","","N"
"SRC","M3","18.1","","","","","","N"
"SRC","M3","17.5","","","","","","N"
"SRC","M3","16.4","","","","","","N"
"SRC","R3-2","15.5","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","R3-1","14.7","","","","","","N"
"SRC","M3","13.6","","","","","","N"
"SRC","R3-2","14.3","","","","","","N"
"SRC","M3","10.1","","","","","","N"
"SRC","R3-2","15.5","","","","","","N"
"SRC","M3","14.3","","","","","","N"
"SRC","M3","15.7","","","","","","N"
"SRC","R3-2","6.7","","","","","","N"
"SRC","M3","11.8","","","","","","N"
"SRC","R3-1","8.3","","","","","","N"
"SRC","M3","11.2","","","","","","N"
"SRC","M3","7.8","","","","","","N"
"SRC","M3","10.8","","","","","","N"
"SRC","M3","15","","","","","","N"
"SRC","R3-2","5.7","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","","3.8","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","R3-2","6.5","","","","","","N"
"SRC","R3-2","5.2","","","","","","N"
"SRC","M3","8.7","","","","","","N"
"SRC","R3-2","5.7","","","","","","N"
"SRC","M3","10","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","R3-1","9.5","","","","","","N"
"SRC","R3-2","6.4","","","","","","N"
"SRC","R3-1","16.6","","","","","","N"
"SRC","M3","15.7","","","","","","N"
"SRC","R3-2","6.7","","","","","","N"
"SRC","R3-2","9.5","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","8.3","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","R3-12","5.7","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","12.3","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","R3-12","6.1","","","","","","N"
"SRC","M3","7","","","","","","N"
"SRC","R3-12","6.1","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","M3","7","","","","","","N"
"SRC","M3","10.1","","","","","","N"
"SRC","","3.8","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","","3.9","","","","","","N"
"SRC","R3-1","8.8","","","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","6.7","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","R3-2","10.6","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","M3","8.5","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M3","19.4","2.99","95","","","","N"
"SRC","R3-12","15.2","","","","","","N"
"SRC","R3-12","13.8","","","","","","N"
"SRC","M3","13.2","","","","","","N"
"SRC","R3-2","13.8","","","","","","N"
"SRC","M3","15.5","","","","","","N"
"SRC","R3-2","15.5","","","","","","N"
"SRC","R3-2","14.8","","","","","","N"
"SRC","R3-1","15.8","","","","","","N"
"SRC","R3-1","11.3","","","","","","N"
"SRC","R3-12","6.3","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","R3-2","11.1","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","R3-12","11.4","","","","","","N"
"SRC","R3-2","6.7","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","R3-12","7.3","","","","","","N"
"SRC","R3-2","10.1","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","R3-2","14.5","","","","","","N"
"SRC","R3-2","9.3","","","","","","N"
"SRC","M3","10.3","","","","","","N"
"SRC","R3-1","14.6","","","","","","N"
"SRC","M3","9.4","","","","","","N"
"SRC","M3","14.7","","","","","","N"
"SRC","R3-12","9.2","","","","","","N"
"SRC","R3-2","9.6","","","","","","N"
"SRC","R3-1","12.8","","","","","","N"
"SRC","M3","15.7","","","","","","N"
"SRC","M3","14.2","","","","","","N"
"SRC","R3-1","14.8","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","R3-1","17.3","","","","","","N"
"SRC","M3","17.9","","","","","","N"
"SRC","R3-12","15.3","","","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","R3-2","6.3","","","","","","N"
"SRC","M3","15.4","","","","","","N"
"SRC","R3-1","14.1","","","","","","N"
"SRC","R3-1","9.6","","","","","","N"
"SRC","R3-12","6.4","","","","","","N"
"SRC","M3","10.4","","","","","","N"
"SRC","R3-1","7.4","","","","","","N"
"SRC","M3","13.2","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","R3-12","6","","","","","","N"
"SRC","R3-12","6.9","","","","","","N"
"SRC","R3-1","5.8","","","","","","N"
"SRC","R3-1","11.3","","","","","","N"
"SRC","R3-12","11.4","","","","","","N"
"SRC","R3-2","16","","","","","","N"
"SRC","M3","12","","","","","","N"
"SRC","R3-1","13.8","","","","","","N"
"SRC","M3","13.1","","","","","","N"
"SRC","R3-1","6.4","","","","","","N"
"SRC","M3","10.4","","","","","","N"
"SRC","M3","6.7","","","","","","N"
"SRC","M3","15.8","","","","","","N"
"SRC","M3","15.1","","","","","","N"
"SRC","M3","16.2","","","","","","N"
"SRC","R3-2","14.1","","","","","","N"
"SRC","R3-1","16.8","","","","","","N"
"SRC","M3","18.2","","","","","","N"
"SRC","R3-1","14.8","","","","","","N"
"SRC","R3-1","8.6","","","","","","N"
"SRC","R3-2","11.8","","","","","","N"
"SRC","M3","12.8","","","","","","N"
"SRC","R3-2","6.6","","","","","","N"
"SRC","R3-12","11.5","","","","","","N"
"SRC","M3","12.6","","","","","","N"
"SRC","M3","15.7","","","","","","N"
"SRC","M3","15.8","","","","","","N"
"SRC","R3-2","14.7","","","","","","N"
"SRC","R3-1","7.3","","","","","","N"
"SRC","M3","17.8","","","","","","N"
"SRC","R3-12","9.8","","","","","","N"
"SRC","R3-12","13.6","","","","","","N"
"SRC","R3-12","6.7","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","R3-2","10.1","","","","","","N"
"SRC","R3-2","14.4","","","","","","N"
"SRC","M3","6.7","","","","","","N"
"SRC","R3-1","15.2","","","","","","N"
"SRC","R3-1","14.2","","","","","","N"
"SRC","M3","13.5","","","","","","N"
"SRC","R3-2","5.2","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","R3-12","7.6","","","","","","N"
"SRC","R3-1","14.2","","","","","","N"
"SRC","R3-12","6.7","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","R3-12","6.9","","","","","","N"
"SRC","R3-12","7.3","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","R3-12","7.9","","","","","","N"
"SRC","R3-12","6.3","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","R3-1","7.4","","","","","","N"
"SRC","R3-2","13.3","","","","","","N"
"SRC","M3","10.6","","","","","","N"
"SRC","R3-1","6","","","","","","N"
"SRC","M3","9.7","","","","","","N"
"SRC","M3","12.7","","","","","","N"
"SRC","R3-1","8.6","","","","","","N"
"SRC","R3-12","6.7","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","9.6","","","","","","N"
"SRC","R3-2","10.3","","","","","","N"
"SRC","M3","9","","","","","","N"
"SRC","R3-1","5","","","","","","N"
"SRC","M3","7.9","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","6.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","R3-12","5.9","","","","","","N"
"SRC","M3","8.8","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","R3-1","6","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","R3-1","8.5","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","R3-12","7","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","R3-12","6.4","","","","","","N"
"SRC","R3-12","7.6","","","","","","N"
"SRC","M3","7.1","","","","","","N"
"SRC","M3","7","","","","","","N"
"SRC","R3-1","7.2","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R3-1","17","","","","","","N"
"SRC","M3","14.2","","","","","","N"
"SRC","M3","14.7","","","","","","N"
"SRC","M3","12.7","","","","","","N"
"SRC","R3-1","16.6","","","","","","N"
"SRC","M3","15.6","","","","","","N"
"SRC","M3","14.1","","","","","","N"
"SRC","M3","15.9","","","","","","N"
"SRC","R3-2","14.8","","","","","","N"
"SRC","R3-2","14.2","","","","","","N"
"SRC","M3","17.9","","","","","","N"
"SRC","R3-1","10.6","","","","","","N"
"SRC","M3","10.7","","","","","","N"
"SRC","M3","14.6","","","","","","N"
"SRC","R3-12","13.3","","","","","","N"
"SRC","M3","15.4","","","","","","N"
"SRC","M3","15.8","","","","","","N"
"SRC","M3","16.1","","","","","","N"
"SRC","M3","16.2","","","","","","N"
"SRC","R3-1","15.5","","","","","","N"
"SRC","M3","14.4","","","","","","N"
"SRC","R3-12","6.5","","","","","","N"
"SRC","M3","14.7","","","","","","N"
"SRC","R3-2","12.9","","","","","","N"
"SRC","M3","10.2","","","","","","N"
"SRC","M3","16","","","","","","N"
"SRC","M3","14.8","","","","","","N"
"SRC","M3","14.3","","","","","","N"
"SRC","R3-1","11.6","","","","","","N"
"SRC","M3","12.8","","","","","","N"
"SRC","M3","9.3","","","","","","N"
"SRC","R3-2","19.5","","","","","","N"
"SRC","M3","13.2","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","14.8","","","","","","N"
"SRC","R3-2","7.5","","","","","","N"
"SRC","M3","12","","","","","","N"
"SRC","M3","15","","","","","","N"
"SRC","M3","9.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","7.9","","","","","","N"
"SRC","M3","10.8","","","","","","N"
"SRC","M3","10.1","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","R3-2","12.7","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","9.6","","","","","","N"
"SRC","M3","9.4","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","R3-12","9.4","","","","","","N"
"SRC","M3","9.4","","","","","","N"
"SRC","R3-2","10","","","","","","N"
"SRC","M3","8.1","","","","","","N"
"SRC","R3-1","6.7","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R3-2","7.4","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","M3","10.2","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","M3","9.8","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","M3","8.8","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","6.6","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","R3-2","8.6","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","M3","5.6","","","","","","N"
"SRC","","3","","","","","","Y"
"SRC","M3","6.2","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","R3-2","7.5","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","M3","6.4","","","","","","N"
